begin,open,close,high,low
2023-04-18,89.5,89.3,90.9,88.0
2023-04-19,89.9,89.1,90.8,88.1
2023-04-20,88.9,88.9,90.0,87.8
2023-04-21,89.5,88.7,89.9,88.5
2023-04-24,88.6,90.0,90.9,87.3
2023-04-25,90.7,126.0,126.0,90.0
2023-04-26,138.6,149.0,172.5,127.2
2023-04-27,162.0,142.5,162.2,136.6
2023-04-28,140.0,130.0,148.0,127.2
2023-05-02,131.0,123.5,141.3,111.9
2023-05-03,123.5,126.8,128.0,115.3
2023-05-04,126.3,130.1,135.3,121.2
2023-05-05,130.0,123.5,130.1,120.0
2023-05-08,125.9,126.0,132.8,120.1
2023-05-10,126.9,128.8,129.4,120.9
2023-05-11,129.0,126.0,133.0,124.0
2023-05-12,125.5,119.1,125.8,115.0
2023-05-15,120.4,125.5,129.2,118.2
2023-05-16,129.5,143.4,153.8,129.5
2023-05-17,145.9,139.0,147.9,132.1
2023-05-18,141.1,136.4,142.9,136.4
2023-05-19,136.4,134.5,138.6,131.4
2023-05-22,133.1,130.2,135.0,129.0
2023-05-23,130.2,132.5,136.5,127.7
2023-05-24,132.6,131.3,133.0,125.4
2023-05-25,133.3,140.1,160.0,131.5
2023-05-26,147.0,140.0,147.0,135.1
2023-05-29,138.2,138.7,141.4,136.0
2023-05-30,137.7,135.6,138.3,133.2
2023-05-31,134.2,136.6,137.0,127.4
2023-06-01,136.6,134.2,141.1,132.7
2023-06-02,134.4,140.9,145.6,132.6
2023-06-05,143.3,144.0,151.1,135.8
2023-06-06,140.2,141.1,146.0,139.1
2023-06-07,141.7,140.5,143.6,137.1
2023-06-08,139.1,142.6,143.6,136.0
2023-06-09,142.8,142.5,143.0,138.4
2023-06-13,140.3,180.5,197.9,140.3
2023-06-14,181.3,224.9,239.0,180.1
2023-06-15,220.0,202.8,229.0,197.0
2023-06-16,204.5,198.0,204.5,191.4
2023-06-19,191.3,198.0,198.2,191.3
2023-06-20,196.0,194.6,197.8,193.1
2023-06-21,197.2,202.0,208.8,195.9
2023-06-22,202.1,203.8,206.7,198.3
2023-06-23,205.7,202.7,205.8,198.6
2023-06-26,201.5,197.9,202.7,189.0
2023-06-27,197.5,215.4,217.6,197.5
